respondent_id,database_used,context
81815,PostgreSQL,Analytics
81816,Microsoft SQL Server,ETL Job
81817,PostgreSQL,Web App
81818,Microsoft SQL Server,Enterprise App
81819,MariaDB,ETL Job
81820,MySQL,Analytics
81821,MariaDB,Dashboard
81822,Microsoft SQL Server,Dashboard
81823,Microsoft SQL Server,Analytics
81824,MySQL,ETL Job
81825,PostgreSQL,Dashboard
81826,SQLite,Dashboard
81827,MySQL,Mobile App
81828,Microsoft SQL Server,ETL Job
81829,MySQL,Mobile App
81830,MySQL,Enterprise App
81831,Oracle,ETL Job
81832,Microsoft SQL Server,Enterprise App
81833,PostgreSQL,ETL Job
81834,MySQL,Enterprise App
81835,MySQL,Analytics
81836,MySQL,Dashboard
81837,PostgreSQL,Analytics
81838,MySQL,Web App
81839,MySQL,Mobile App
81840,SQLite,Enterprise App
81841,PostgreSQL,ETL Job
81842,Oracle,Dashboard
81843,MySQL,Dashboard
81844,MySQL,Enterprise App
81845,IBM DB2,Web App
81846,Oracle,Mobile App
81847,MySQL,Analytics
81848,MariaDB,Dashboard
81849,MySQL,Mobile App
81850,MySQL,Analytics
81851,Oracle,Mobile App
81852,PostgreSQL,ETL Job
81853,PostgreSQL,Enterprise App
81854,MySQL,Mobile App
81855,SQLite,Analytics
81856,Microsoft SQL Server,Analytics
81857,SQLite,Enterprise App
81858,PostgreSQL,Web App
81859,SQLite,ETL Job
81860,MySQL,Web App
81861,PostgreSQL,Web App
81862,MariaDB,Dashboard
81863,SQLite,Analytics
81864,Microsoft SQL Server,Mobile App
81865,MySQL,Analytics
81866,MariaDB,Analytics
81867,Microsoft SQL Server,Web App
81868,MariaDB,Web App
81869,Microsoft SQL Server,Analytics
81870,PostgreSQL,ETL Job
81871,PostgreSQL,Dashboard
81872,PostgreSQL,Mobile App
81873,MariaDB,Analytics
81874,Microsoft SQL Server,Web App
81875,PostgreSQL,Web App
81876,PostgreSQL,Web App
81877,Microsoft SQL Server,Web App
81878,Microsoft SQL Server,Web App
81879,MySQL,Analytics
81880,MySQL,Web App
81881,MySQL,ETL Job
81882,MariaDB,Web App
81883,Microsoft SQL Server,Mobile App
81884,MariaDB,Web App
81885,MySQL,Web App
81886,SQLite,Web App
81887,MariaDB,Analytics
81888,MySQL,Enterprise App
81889,Microsoft SQL Server,Analytics
81890,SQLite,Web App
81891,MySQL,Dashboard
81892,MySQL,Web App
81893,Microsoft SQL Server,Mobile App
81894,PostgreSQL,ETL Job
81895,Microsoft SQL Server,Enterprise App
81896,PostgreSQL,ETL Job
81897,MySQL,Enterprise App
81898,Microsoft SQL Server,Enterprise App
81899,MySQL,Dashboard
81900,PostgreSQL,Enterprise App
81901,Oracle,ETL Job
81902,MySQL,Web App
81903,MySQL,Dashboard
81904,PostgreSQL,Dashboard
81905,PostgreSQL,ETL Job
81906,MySQL,Dashboard
81907,PostgreSQL,Analytics
81908,Oracle,Dashboard
81909,MySQL,Web App
81910,MySQL,ETL Job
81911,MariaDB,Analytics
81912,Microsoft SQL Server,Mobile App
81913,MySQL,Web App
81914,Oracle,ETL Job
81915,MySQL,Analytics
81916,Microsoft SQL Server,ETL Job
81917,MySQL,Analytics
81918,PostgreSQL,ETL Job
81919,MySQL,Analytics
81920,MySQL,Dashboard
81921,Oracle,Mobile App
81922,SQLite,Web App
81923,Microsoft SQL Server,ETL Job
81924,SQLite,ETL Job
81925,Oracle,Dashboard
81926,SQLite,Enterprise App
81927,PostgreSQL,ETL Job
81928,SQLite,ETL Job
81929,MySQL,Web App
81930,MariaDB,Analytics
81931,MySQL,ETL Job
81932,MariaDB,Enterprise App
81933,MySQL,Mobile App
81934,MySQL,Analytics
81935,MySQL,Analytics
81936,MySQL,ETL Job
81937,MySQL,Mobile App
81938,SQLite,Analytics
81939,PostgreSQL,ETL Job
81940,MySQL,Web App
81941,MySQL,Dashboard
81942,MariaDB,ETL Job
81943,SQLite,Web App
81944,MariaDB,Web App
81945,MySQL,Mobile App
81946,SQLite,Web App
81947,Oracle,Dashboard
81948,MariaDB,Analytics
81949,Microsoft SQL Server,Mobile App
81950,PostgreSQL,Analytics
81951,SQLite,ETL Job
81952,PostgreSQL,Analytics
81953,PostgreSQL,Web App
81954,PostgreSQL,ETL Job
81955,MariaDB,Mobile App
81956,SQLite,Web App
81957,PostgreSQL,ETL Job
81958,PostgreSQL,Analytics
81959,SQLite,Analytics
81960,MariaDB,Dashboard
81961,MySQL,ETL Job
81962,MySQL,Web App
81963,Microsoft SQL Server,Enterprise App
81964,MySQL,Web App
81965,SQLite,Dashboard
81966,SQLite,Mobile App
81967,PostgreSQL,Mobile App
81968,Oracle,Mobile App
81969,MySQL,ETL Job
81970,Microsoft SQL Server,ETL Job
81971,PostgreSQL,Enterprise App
81972,Oracle,ETL Job
81973,MySQL,Web App
81974,MariaDB,Dashboard
81975,MySQL,Enterprise App
81976,MySQL,Mobile App
81977,MariaDB,Mobile App
81978,MySQL,Dashboard
81979,SQLite,Mobile App
81980,Microsoft SQL Server,Mobile App
81981,MySQL,Web App
81982,MySQL,Analytics
81983,Microsoft SQL Server,Web App
81984,SQLite,Enterprise App
81985,MySQL,Enterprise App
81986,MySQL,Dashboard
81987,PostgreSQL,Dashboard
81988,Microsoft SQL Server,Web App
81989,PostgreSQL,Mobile App
81990,MySQL,Enterprise App
81991,Oracle,Analytics
81992,SQLite,Mobile App
81993,MySQL,Enterprise App
81994,SQLite,Mobile App
81995,MySQL,Mobile App
81996,SQLite,Web App
81997,MySQL,Web App
81998,MySQL,Analytics
81999,MySQL,Enterprise App
82000,PostgreSQL,Mobile App
82001,Microsoft SQL Server,Enterprise App
82002,PostgreSQL,Mobile App
82003,PostgreSQL,ETL Job
82004,MySQL,Dashboard
82005,PostgreSQL,Dashboard
82006,MySQL,Web App
82007,Microsoft SQL Server,Mobile App
82008,Microsoft SQL Server,Enterprise App
82009,MariaDB,Dashboard
82010,Microsoft SQL Server,Enterprise App
82011,Microsoft SQL Server,Enterprise App
82012,Microsoft SQL Server,Dashboard
82013,PostgreSQL,Mobile App
82014,SQLite,Dashboard
82015,MariaDB,Web App
82016,IBM DB2,Dashboard
82017,SQLite,Enterprise App
82018,PostgreSQL,Dashboard
82019,MySQL,ETL Job
82020,PostgreSQL,Dashboard
82021,SQLite,Enterprise App
82022,Oracle,Web App
82023,PostgreSQL,Web App
82024,SQLite,Mobile App
82025,MariaDB,Mobile App
82026,SQLite,Analytics
82027,Oracle,Web App
82028,MySQL,ETL Job
82029,MySQL,Web App
82030,MySQL,Web App
82031,MySQL,ETL Job
82032,MySQL,Web App
82033,PostgreSQL,Dashboard
82034,PostgreSQL,Dashboard
82035,PostgreSQL,Mobile App
82036,Microsoft SQL Server,Dashboard
82037,MySQL,Analytics
82038,PostgreSQL,Web App
82039,PostgreSQL,ETL Job
82040,SQLite,Web App
82041,SQLite,Dashboard
82042,Oracle,ETL Job
82043,PostgreSQL,Enterprise App
82044,Microsoft SQL Server,Enterprise App
82045,SQLite,Web App
82046,MySQL,ETL Job
82047,MySQL,Web App
82048,MySQL,Mobile App
82049,Microsoft SQL Server,Analytics
82050,PostgreSQL,ETL Job
82051,MySQL,Enterprise App
82052,Microsoft SQL Server,Mobile App
82053,MySQL,Dashboard
82054,MySQL,ETL Job
82055,SQLite,Dashboard
82056,MySQL,Analytics
82057,SQLite,ETL Job
82058,Microsoft SQL Server,Web App
82059,PostgreSQL,Analytics
82060,MariaDB,Mobile App
82061,PostgreSQL,Web App
82062,MySQL,Analytics
82063,Microsoft SQL Server,Enterprise App
82064,PostgreSQL,ETL Job
82065,PostgreSQL,Enterprise App
82066,Microsoft SQL Server,ETL Job
82067,Microsoft SQL Server,Dashboard
82068,PostgreSQL,Enterprise App
82069,MariaDB,Enterprise App
82070,PostgreSQL,Web App
82071,Microsoft SQL Server,Enterprise App
82072,SQLite,Enterprise App
82073,Microsoft SQL Server,Enterprise App
82074,PostgreSQL,Analytics
82075,MariaDB,Analytics
82076,Microsoft SQL Server,Web App
82077,SQLite,Mobile App
82078,PostgreSQL,ETL Job
82079,MySQL,Analytics
82080,MySQL,Enterprise App
82081,Microsoft SQL Server,Dashboard
82082,Microsoft SQL Server,Mobile App
82083,PostgreSQL,Analytics
82084,SQLite,Web App
82085,MySQL,ETL Job
82086,Microsoft SQL Server,ETL Job
82087,SQLite,Web App
82088,MySQL,ETL Job
82089,Oracle,Dashboard
82090,MySQL,Dashboard
82091,PostgreSQL,Web App
82092,MySQL,Dashboard
82093,MySQL,Analytics
82094,MySQL,ETL Job
82095,SQLite,ETL Job
82096,MariaDB,ETL Job
82097,PostgreSQL,Dashboard
82098,MySQL,ETL Job
82099,MySQL,Dashboard
82100,SQLite,Mobile App
82101,PostgreSQL,Dashboard
82102,Microsoft SQL Server,Enterprise App
82103,MySQL,Dashboard
82104,Microsoft SQL Server,ETL Job
82105,Oracle,Enterprise App
82106,SQLite,Mobile App
82107,PostgreSQL,Mobile App
82108,MySQL,Dashboard
82109,MySQL,Mobile App
82110,Oracle,Enterprise App
82111,PostgreSQL,Analytics
82112,SQLite,Dashboard
82113,Microsoft SQL Server,Analytics
82114,PostgreSQL,Web App
82115,MySQL,ETL Job
82116,PostgreSQL,Mobile App
82117,MySQL,Dashboard
82118,PostgreSQL,Analytics
82119,MySQL,Analytics
82120,MySQL,ETL Job
82121,MySQL,Analytics
82122,MariaDB,Dashboard
82123,PostgreSQL,ETL Job
82124,PostgreSQL,Analytics
82125,PostgreSQL,Enterprise App
82126,PostgreSQL,Analytics
82127,MySQL,Mobile App
82128,MySQL,Enterprise App
82129,Microsoft SQL Server,Enterprise App
82130,Microsoft SQL Server,Mobile App
82131,MySQL,Enterprise App
82132,SQLite,Analytics
82133,MySQL,Dashboard
82134,Microsoft SQL Server,Web App
82135,PostgreSQL,ETL Job
82136,Microsoft SQL Server,ETL Job
82137,Microsoft SQL Server,Dashboard
82138,Microsoft SQL Server,Analytics
82139,MariaDB,Mobile App
82140,MySQL,Enterprise App
82141,SQLite,Enterprise App
82142,PostgreSQL,Web App
82143,MariaDB,Dashboard
82144,MariaDB,Mobile App
82145,PostgreSQL,Web App
82146,SQLite,Mobile App
82147,PostgreSQL,Dashboard
82148,PostgreSQL,Web App
82149,MySQL,Analytics
82150,MySQL,Web App
82151,MySQL,Mobile App
82152,PostgreSQL,Dashboard
82153,PostgreSQL,ETL Job
82154,PostgreSQL,Mobile App
82155,Microsoft SQL Server,Mobile App
82156,Microsoft SQL Server,Web App
82157,MySQL,Enterprise App
82158,MySQL,Mobile App
82159,Microsoft SQL Server,Enterprise App
82160,MySQL,Mobile App
82161,PostgreSQL,Mobile App
82162,MySQL,ETL Job
82163,MySQL,Enterprise App
82164,SQLite,Analytics
82165,MySQL,Web App
82166,Oracle,Web App
82167,MySQL,Mobile App
82168,IBM DB2,ETL Job
82169,MySQL,Web App
82170,MySQL,Dashboard
82171,MySQL,Enterprise App
82172,SQLite,Dashboard
82173,MySQL,Web App
82174,PostgreSQL,Mobile App
82175,Microsoft SQL Server,Enterprise App
82176,PostgreSQL,Web App
82177,PostgreSQL,Mobile App
82178,PostgreSQL,Dashboard
82179,MariaDB,Dashboard
82180,Microsoft SQL Server,Enterprise App
82181,SQLite,Enterprise App
82182,Microsoft SQL Server,Web App
82183,Microsoft SQL Server,Dashboard
82184,Oracle,Enterprise App
82185,Microsoft SQL Server,Web App
82186,Microsoft SQL Server,Mobile App
82187,MariaDB,ETL Job
82188,PostgreSQL,Enterprise App
82189,SQLite,Web App
82190,Oracle,Dashboard
82191,MySQL,Web App
82192,Oracle,Analytics
82193,MySQL,Web App
82194,PostgreSQL,Enterprise App
82195,Microsoft SQL Server,ETL Job
82196,PostgreSQL,Dashboard
82197,MySQL,Analytics
82198,PostgreSQL,ETL Job
82199,Microsoft SQL Server,Mobile App
82200,MariaDB,Mobile App
82201,MySQL,Analytics
82202,MySQL,Dashboard
82203,Microsoft SQL Server,ETL Job
82204,MySQL,Enterprise App
82205,SQLite,Dashboard
82206,SQLite,Web App
82207,PostgreSQL,Enterprise App
82208,PostgreSQL,Mobile App
82209,Microsoft SQL Server,Web App
82210,Oracle,Enterprise App
82211,Microsoft SQL Server,Mobile App
82212,SQLite,Dashboard
82213,MySQL,Analytics
82214,SQLite,Enterprise App
82215,SQLite,Web App
82216,MySQL,ETL Job
82217,MariaDB,Dashboard
82218,Microsoft SQL Server,Enterprise App
82219,MySQL,Analytics
82220,Microsoft SQL Server,Dashboard
82221,PostgreSQL,Dashboard
82222,MariaDB,Mobile App
82223,PostgreSQL,ETL Job
82224,MySQL,ETL Job
82225,Microsoft SQL Server,Web App
82226,Oracle,Mobile App
82227,Oracle,Analytics
82228,PostgreSQL,Dashboard
82229,SQLite,Web App
82230,MariaDB,Analytics
82231,MariaDB,Mobile App
82232,PostgreSQL,Analytics
82233,Microsoft SQL Server,Mobile App
82234,MySQL,Mobile App
82235,MySQL,Analytics
82236,Oracle,Web App
82237,MariaDB,Enterprise App
82238,PostgreSQL,ETL Job
82239,Microsoft SQL Server,Mobile App
82240,PostgreSQL,Enterprise App
82241,MariaDB,Enterprise App
82242,PostgreSQL,Dashboard
82243,PostgreSQL,Dashboard
82244,Microsoft SQL Server,Web App
82245,Microsoft SQL Server,Dashboard
82246,PostgreSQL,Mobile App
82247,PostgreSQL,Analytics
82248,SQLite,Dashboard
82249,MySQL,Dashboard
82250,PostgreSQL,Mobile App
82251,Oracle,Analytics
82252,SQLite,Analytics
82253,Oracle,Enterprise App
82254,SQLite,Web App
82255,PostgreSQL,Dashboard
82256,PostgreSQL,Dashboard
82257,MySQL,Dashboard
82258,Oracle,Analytics
82259,PostgreSQL,Dashboard
82260,PostgreSQL,Enterprise App
82261,PostgreSQL,Enterprise App
82262,MySQL,Analytics
82263,SQLite,Dashboard
82264,Microsoft SQL Server,Mobile App
82265,PostgreSQL,Analytics
82266,MySQL,Web App
82267,PostgreSQL,Enterprise App
82268,Microsoft SQL Server,Analytics
82269,Microsoft SQL Server,Web App
82270,MySQL,Web App
82271,MySQL,Enterprise App
82272,PostgreSQL,Mobile App
82273,PostgreSQL,Dashboard
82274,PostgreSQL,ETL Job
82275,MySQL,Dashboard
82276,Oracle,Web App
82277,MySQL,Enterprise App
82278,SQLite,Enterprise App
82279,MySQL,Analytics
82280,MySQL,Mobile App
82281,PostgreSQL,Enterprise App
82282,PostgreSQL,Mobile App
82283,IBM DB2,Analytics
82284,Microsoft SQL Server,Dashboard
82285,SQLite,Dashboard
82286,PostgreSQL,ETL Job
82287,Oracle,Analytics
82288,Oracle,Web App
82289,PostgreSQL,Enterprise App
82290,PostgreSQL,Dashboard
82291,PostgreSQL,Mobile App
82292,PostgreSQL,ETL Job
82293,MySQL,Analytics
82294,Oracle,Enterprise App
82295,Microsoft SQL Server,Web App
82296,SQLite,Web App
82297,Oracle,Dashboard
82298,MySQL,Mobile App
82299,MariaDB,Web App
82300,PostgreSQL,Enterprise App
82301,SQLite,Dashboard
82302,MySQL,Mobile App
82303,MySQL,Enterprise App
82304,PostgreSQL,Web App
82305,SQLite,ETL Job
82306,MySQL,Dashboard
82307,Microsoft SQL Server,Dashboard
82308,MySQL,Dashboard
82309,Microsoft SQL Server,ETL Job
82310,PostgreSQL,ETL Job
82311,PostgreSQL,Dashboard
82312,Microsoft SQL Server,Analytics
82313,SQLite,Mobile App
82314,MySQL,Analytics
82315,MySQL,Analytics
82316,MySQL,Web App
82317,MySQL,Mobile App
82318,Oracle,Dashboard
82319,PostgreSQL,Enterprise App
82320,SQLite,Mobile App
82321,MySQL,Enterprise App
82322,Microsoft SQL Server,ETL Job
82323,SQLite,Enterprise App
82324,MariaDB,Dashboard
82325,Microsoft SQL Server,Enterprise App
82326,Microsoft SQL Server,Analytics
82327,IBM DB2,Analytics
82328,PostgreSQL,Enterprise App
82329,IBM DB2,Dashboard
82330,MySQL,Analytics
82331,PostgreSQL,ETL Job
82332,SQLite,Dashboard
82333,SQLite,Web App
82334,PostgreSQL,Enterprise App
82335,MySQL,Mobile App
82336,PostgreSQL,ETL Job
82337,PostgreSQL,Web App
82338,MySQL,Web App
82339,MariaDB,Mobile App
82340,SQLite,Dashboard
82341,SQLite,Enterprise App
82342,Microsoft SQL Server,Dashboard
82343,Microsoft SQL Server,Analytics
82344,Microsoft SQL Server,Web App
82345,MySQL,ETL Job
82346,MySQL,Dashboard
82347,SQLite,Web App
82348,MySQL,Web App
82349,PostgreSQL,Dashboard
82350,PostgreSQL,Web App
82351,Oracle,Dashboard
82352,MariaDB,Mobile App
82353,PostgreSQL,ETL Job
82354,MariaDB,Web App
82355,SQLite,Enterprise App
82356,PostgreSQL,Web App
82357,SQLite,Analytics
82358,SQLite,ETL Job
82359,MySQL,Enterprise App
82360,SQLite,Analytics
82361,SQLite,Analytics
82362,MySQL,Enterprise App
82363,PostgreSQL,Mobile App
82364,MySQL,Analytics
82365,SQLite,Mobile App
82366,PostgreSQL,Mobile App
82367,Microsoft SQL Server,Enterprise App
82368,Oracle,Web App
82369,MySQL,Mobile App
82370,MySQL,Dashboard
82371,Microsoft SQL Server,Enterprise App
82372,MariaDB,Web App
82373,MariaDB,Web App
82374,SQLite,Dashboard
82375,MySQL,ETL Job
82376,Oracle,Mobile App
82377,PostgreSQL,ETL Job
82378,Oracle,ETL Job
82379,MariaDB,Analytics
82380,MySQL,Analytics
82381,Microsoft SQL Server,Mobile App
82382,PostgreSQL,Dashboard
82383,PostgreSQL,Enterprise App
82384,MySQL,Web App
82385,Microsoft SQL Server,Analytics
82386,PostgreSQL,Analytics
82387,IBM DB2,Dashboard
82388,MySQL,Enterprise App
82389,PostgreSQL,Mobile App
82390,PostgreSQL,Mobile App
82391,PostgreSQL,Web App
82392,MySQL,ETL Job
82393,MySQL,Mobile App
82394,PostgreSQL,Enterprise App
82395,Oracle,Mobile App
82396,MariaDB,Enterprise App
82397,PostgreSQL,ETL Job
82398,Microsoft SQL Server,Mobile App
82399,Microsoft SQL Server,Web App
82400,PostgreSQL,Analytics
82401,MySQL,Analytics
82402,PostgreSQL,Analytics
82403,PostgreSQL,Dashboard
82404,PostgreSQL,Analytics
82405,SQLite,Mobile App
82406,MariaDB,Mobile App
82407,SQLite,Analytics
82408,PostgreSQL,Web App
82409,MySQL,Mobile App
82410,PostgreSQL,Enterprise App
82411,MySQL,Enterprise App
82412,MySQL,ETL Job
82413,PostgreSQL,Enterprise App
82414,PostgreSQL,Web App
82415,MySQL,Dashboard
82416,MySQL,Web App
82417,SQLite,ETL Job
82418,SQLite,Analytics
82419,PostgreSQL,Analytics
82420,MariaDB,Mobile App
82421,PostgreSQL,Enterprise App
82422,Microsoft SQL Server,Web App
82423,PostgreSQL,Analytics
82424,Microsoft SQL Server,Enterprise App
82425,MariaDB,Enterprise App
82426,MariaDB,Dashboard
82427,SQLite,Mobile App
82428,SQLite,ETL Job
82429,MariaDB,Mobile App
82430,IBM DB2,Dashboard
82431,IBM DB2,Enterprise App
82432,Microsoft SQL Server,Mobile App
82433,Microsoft SQL Server,Dashboard
82434,MySQL,Enterprise App
82435,MySQL,Analytics
82436,MariaDB,ETL Job
82437,MySQL,ETL Job
82438,MariaDB,Web App
82439,Microsoft SQL Server,Enterprise App
82440,Oracle,Mobile App
82441,SQLite,Dashboard
82442,MySQL,Web App
82443,MySQL,Analytics
82444,SQLite,Dashboard
82445,PostgreSQL,Web App
82446,SQLite,ETL Job
82447,PostgreSQL,Web App
82448,PostgreSQL,Dashboard
82449,PostgreSQL,Enterprise App
82450,Microsoft SQL Server,ETL Job
82451,PostgreSQL,Analytics
82452,Microsoft SQL Server,Web App
82453,MySQL,Analytics
82454,Microsoft SQL Server,Web App
82455,IBM DB2,ETL Job
82456,PostgreSQL,Dashboard
82457,Microsoft SQL Server,Enterprise App
82458,SQLite,Mobile App
82459,SQLite,Dashboard
82460,MySQL,Mobile App
82461,Microsoft SQL Server,Dashboard
82462,Microsoft SQL Server,Enterprise App
82463,MariaDB,Analytics
82464,Microsoft SQL Server,Mobile App
82465,MySQL,ETL Job
82466,SQLite,Web App
82467,PostgreSQL,Enterprise App
82468,Microsoft SQL Server,Web App
82469,PostgreSQL,Analytics
82470,Microsoft SQL Server,Analytics
82471,Oracle,Web App
82472,SQLite,Analytics
82473,Oracle,ETL Job
82474,Microsoft SQL Server,ETL Job
82475,SQLite,Enterprise App
82476,Oracle,Dashboard
82477,SQLite,Enterprise App
82478,MySQL,Analytics
82479,MySQL,Mobile App
82480,PostgreSQL,Web App
82481,SQLite,Web App
82482,SQLite,Enterprise App
82483,Microsoft SQL Server,Dashboard
82484,Microsoft SQL Server,Web App
82485,PostgreSQL,Enterprise App
82486,SQLite,Analytics
82487,Oracle,Dashboard
82488,SQLite,Enterprise App
82489,PostgreSQL,Enterprise App
82490,PostgreSQL,Web App
82491,MariaDB,Dashboard
82492,Microsoft SQL Server,Analytics
82493,Microsoft SQL Server,Enterprise App
82494,MariaDB,Web App
82495,PostgreSQL,Enterprise App
82496,MySQL,Enterprise App
82497,PostgreSQL,Mobile App
82498,MySQL,Enterprise App
82499,MySQL,Mobile App
82500,PostgreSQL,Enterprise App
82501,PostgreSQL,Enterprise App
82502,PostgreSQL,ETL Job
82503,SQLite,Web App
82504,Oracle,Mobile App
82505,SQLite,Dashboard
82506,PostgreSQL,Web App
82507,MySQL,Web App
82508,MariaDB,ETL Job
82509,SQLite,Mobile App
82510,MariaDB,Enterprise App
82511,SQLite,ETL Job
82512,PostgreSQL,Mobile App
82513,PostgreSQL,Enterprise App
82514,MariaDB,Web App
82515,MySQL,ETL Job
82516,IBM DB2,Mobile App
82517,MySQL,Analytics
82518,PostgreSQL,Web App
82519,MySQL,Enterprise App
82520,MySQL,Web App
82521,PostgreSQL,Dashboard
82522,MySQL,Dashboard
82523,MySQL,Enterprise App
82524,MySQL,Mobile App
82525,PostgreSQL,ETL Job
82526,MariaDB,Web App
82527,PostgreSQL,Enterprise App
82528,Microsoft SQL Server,Web App
82529,MySQL,Analytics
82530,Microsoft SQL Server,Mobile App
82531,Microsoft SQL Server,Web App
82532,MySQL,Web App
82533,MySQL,Mobile App
82534,MySQL,Enterprise App
82535,Microsoft SQL Server,Dashboard
82536,PostgreSQL,Analytics
82537,Microsoft SQL Server,Analytics
82538,MySQL,Dashboard
82539,MySQL,Analytics
82540,SQLite,Dashboard
82541,SQLite,Enterprise App
82542,MySQL,Analytics
82543,MariaDB,Analytics
82544,Oracle,Web App
82545,MySQL,Enterprise App
82546,SQLite,ETL Job
82547,PostgreSQL,ETL Job
82548,PostgreSQL,Dashboard
82549,SQLite,ETL Job
82550,SQLite,Enterprise App
82551,MySQL,Mobile App
82552,MySQL,Dashboard
82553,SQLite,Mobile App
82554,SQLite,Web App
82555,Oracle,Dashboard
82556,PostgreSQL,Analytics
82557,Oracle,ETL Job
82558,SQLite,Enterprise App
82559,SQLite,Analytics
82560,SQLite,Mobile App
82561,Microsoft SQL Server,Web App
82562,Oracle,Dashboard
82563,Microsoft SQL Server,Dashboard
82564,Oracle,Web App
82565,SQLite,Analytics
82566,PostgreSQL,Mobile App
82567,MySQL,ETL Job
82568,MySQL,Enterprise App
82569,MySQL,Dashboard
82570,PostgreSQL,Mobile App
82571,MySQL,ETL Job
82572,PostgreSQL,Dashboard
82573,MySQL,Dashboard
82574,SQLite,Mobile App
82575,Microsoft SQL Server,Dashboard
82576,Microsoft SQL Server,Enterprise App
82577,Microsoft SQL Server,ETL Job
82578,MySQL,Web App
82579,MySQL,Enterprise App
82580,PostgreSQL,Mobile App
82581,SQLite,Dashboard
82582,MySQL,Dashboard
82583,PostgreSQL,Analytics
82584,Microsoft SQL Server,Web App
82585,MySQL,Web App
82586,MariaDB,Mobile App
82587,Oracle,Mobile App
82588,PostgreSQL,Analytics
82589,Microsoft SQL Server,Mobile App
82590,MariaDB,Dashboard
82591,PostgreSQL,Enterprise App
82592,PostgreSQL,Analytics
82593,Microsoft SQL Server,Web App
82594,MySQL,Mobile App
82595,Microsoft SQL Server,Enterprise App
82596,MariaDB,Dashboard
82597,Oracle,ETL Job
82598,MySQL,Analytics
82599,Microsoft SQL Server,Enterprise App
82600,PostgreSQL,Web App
82601,PostgreSQL,Analytics
82602,PostgreSQL,Mobile App
82603,Microsoft SQL Server,Dashboard
82604,PostgreSQL,ETL Job
82605,SQLite,Web App
82606,SQLite,Web App
82607,PostgreSQL,ETL Job
82608,MySQL,Mobile App
82609,Microsoft SQL Server,ETL Job
82610,Microsoft SQL Server,Enterprise App
82611,Oracle,Enterprise App
